minimum_nights,calculated_host_listings_count,availability_365,room_type_num,neighbourhood_num,price
0.0,0.0,0.0027397260273972603,0.0,0.09545454545454544,45
0.20000000000000004,0.0,0.0,0.5,0.09090909090909091,120
0.0,0.0,0.24657534246575344,1.0,0.00909090909090909,85
0.1,0.006134969325153375,0.9095890410958904,0.0,0.05454545454545454,71
0.0,0.0,0.4849315068493151,0.0,0.2545454545454545,95
0.6000000000000001,0.006134969325153375,0.008219178082191782,0.0,0.049999999999999996,59
0.0,0.02147239263803681,0.684931506849315,0.0,0.17727272727272728,129
0.20000000000000004,0.0,0.8,0.5,0.06818181818181818,300
0.20000000000000004,0.0,0.7616438356164383,0.5,0.031818181818181815,400
0.4,0.0,0.9287671232876712,0.5,0.022727272727272728,650
0.20000000000000004,0.0,0.3698630136986301,0.5,0.02727272727272727,99
0.20000000000000004,0.0,0.0,0.0,0.02727272727272727,65
0.6000000000000001,0.0,0.0,0.5,0.06363636363636363,200
0.0,0.09815950920245399,1.0,0.0,0.09090909090909091,119
0.4,0.0,0.0,0.5,0.02727272727272727,175
0.30000000000000004,0.0,0.7643835616438356,0.5,0.07727272727272727,200
0.4,0.006134969325153375,1.0,0.5,0.35909090909090907,105
0.4,0.0,0.14794520547945206,0.0,0.031818181818181815,65
0.0,0.015337423312883437,0.8767123287671232,0.5,0.03636363636363636,199
0.4,0.0,0.010958904109589041,0.5,0.03636363636363636,175
0.1,0.0,0.6328767123287671,0.5,0.02727272727272727,199
0.30000000000000004,0.0,0.0,0.5,0.00909090909090909,199
0.1,0.0,0.0,0.5,0.06818181818181818,100
0.0,0.0,0.0,0.0,0.031818181818181815,90
0.1,0.0,0.0,0.0,0.05454545454545454,58
0.20000000000000004,0.0,0.46301369863013697,0.5,0.06363636363636363,223
0.4,0.012269938650306749,0.3506849315068493,0.0,0.509090909090909,69
0.9,0.0,0.0,0.5,0.049999999999999996,165
0.20000000000000004,0.0,0.0821917808219178,0.5,0.031818181818181815,199
0.20000000000000004,0.0,0.11506849315068493,0.0,0.00909090909090909,104
0.1,0.006134969325153375,0.4794520547945206,0.5,0.00909090909090909,400
0.20000000000000004,0.0,0.10136986301369863,0.5,0.07727272727272727,165
0.1,0.0,0.0,0.5,0.022727272727272728,200
0.0,0.0,0.14246575342465753,0.0,0.09545454545454544,60
0.30000000000000004,0.0,0.0,0.5,0.09545454545454544,220
0.1,0.0,0.0027397260273972603,0.5,0.03636363636363636,175
0.1,0.006134969325153375,0.008219178082191782,0.0,0.09545454545454544,25
0.20000000000000004,0.0,0.0,0.5,0.08181818181818182,99
0.0,0.012269938650306749,0.936986301369863,0.0,0.004545454545454545,365
0.5000000000000001,0.0,0.0136986301369863,0.0,0.05454545454545454,44
0.20000000000000004,0.0,0.13972602739726028,0.5,0.049999999999999996,250
0.4,0.0,0.0,0.5,0.10909090909090909,75
0.0,0.0,0.019178082191780823,0.0,0.01818181818181818,150
0.1,0.0,0.03561643835616438,0.0,0.05454545454545454,80
0.1,0.0,0.0,0.0,0.15,50
0.0,0.009202453987730062,0.9068493150684932,0.5,0.013636363636363636,175
0.1,0.0,0.4684931506849315,0.5,0.9090909090909091,86
0.5000000000000001,0.0,0.2876712328767123,0.5,0.03636363636363636,389
0.1,0.0,0.4767123287671233,0.5,0.05454545454545454,75
0.0,0.003067484662576687,0.0,0.0,0.00909090909090909,130
0.20000000000000004,0.0,0.021917808219178082,0.0,0.031818181818181815,200
0.1,0.0,0.0,0.5,0.08636363636363636,275
0.20000000000000004,0.0,0.4273972602739726,0.0,0.05454545454545454,90
0.0,0.012269938650306749,0.18082191780821918,0.0,0.35909090909090907,29
0.1,0.006134969325153375,0.24657534246575344,0.5,0.06818181818181818,199
0.20000000000000004,0.0,0.008219178082191782,0.5,0.12727272727272726,179
0.0,0.0,0.0,0.5,0.05454545454545454,220
0.30000000000000004,0.0,0.2410958904109589,0.0,0.13636363636363635,37
0.1,0.0,0.7041095890410959,0.5,0.05454545454545454,219
0.1,0.003067484662576687,0.4438356164383562,0.0,0.06818181818181818,50
0.20000000000000004,0.0,0.24383561643835616,0.0,0.09999999999999999,65
0.0,0.0,0.03287671232876713,0.5,0.031818181818181815,144
0.0,0.003067484662576687,0.9780821917808219,0.0,0.00909090909090909,80
0.0,0.0,0.0,0.5,0.10454545454545454,200
0.0,0.0,0.0,0.0,0.10454545454545454,125
0.0,0.0,0.0,0.0,0.20454545454545453,63
0.20000000000000004,0.003067484662576687,0.4410958904109589,0.0,0.22272727272727272,100
0.30000000000000004,0.003067484662576687,0.0410958904109589,0.5,0.01818181818181818,270
0.1,0.003067484662576687,0.0,0.5,0.08636363636363636,190
0.20000000000000004,0.003067484662576687,0.23287671232876714,0.5,0.01818181818181818,115
0.4,0.0,0.7726027397260274,0.5,0.03636363636363636,615
0.0,0.003067484662576687,0.3095890410958904,0.0,0.20909090909090908,45
0.4,0.0,0.663013698630137,0.0,0.00909090909090909,58
0.1,0.012269938650306749,0.9506849315068493,0.0,0.5636363636363636,50
0.9,0.0,0.0,0.0,0.02727272727272727,42
0.1,0.0,0.473972602739726,0.5,0.39999999999999997,196
0.0,0.003067484662576687,0.03561643835616438,0.0,0.00909090909090909,81
0.1,0.003067484662576687,0.33972602739726027,0.0,0.22272727272727272,69
0.1,0.0,0.016438356164383564,0.5,0.00909090909090909,95
0.0,0.003067484662576687,0.589041095890411,0.5,0.05454545454545454,169
0.0,0.012269938650306749,0.8465753424657534,0.0,0.10909090909090909,39
0.0,0.009202453987730062,0.9178082191780822,0.0,0.5863636363636363,60
0.1,0.0,0.0027397260273972603,0.0,0.00909090909090909,60
0.30000000000000004,0.003067484662576687,0.0,0.0,0.09545454545454544,50
0.1,0.0,0.8931506849315068,0.0,0.37727272727272726,60
0.0,0.0,0.9232876712328767,0.5,0.05454545454545454,392
0.1,0.0,0.024657534246575342,0.5,0.045454545454545456,125
0.1,0.003067484662576687,0.1315068493150685,0.0,0.02727272727272727,47
0.20000000000000004,0.0,0.8246575342465754,0.5,0.04090909090909091,100
0.20000000000000004,0.0,0.6794520547945205,0.0,0.00909090909090909,110
0.30000000000000004,0.006134969325153375,0.8,0.0,0.00909090909090909,39
0.0,0.0,0.5150684931506849,0.0,0.37727272727272726,50
0.0,0.0,0.0,0.0,0.1409090909090909,59
0.1,0.0,0.0,0.5,0.08636363636363636,299
0.20000000000000004,0.0,0.024657534246575342,0.5,0.2409090909090909,150
0.0,0.006134969325153375,0.6246575342465753,0.0,0.07727272727272727,45
0.0,0.0,0.9726027397260274,0.5,0.06363636363636363,139
0.0,0.0,0.5150684931506849,0.5,0.23636363636363636,225
0.4,0.0,0.0,0.5,0.06818181818181818,93
0.1,0.0,0.810958904109589,0.5,0.3909090909090909,100
0.0,0.0,0.0,0.5,0.03636363636363636,220
0.4,0.0,0.0,0.5,0.02727272727272727,150
0.1,0.0,0.1863013698630137,0.5,0.05454545454545454,201
0.0,0.012269938650306749,0.0,0.0,0.05454545454545454,90
0.0,0.003067484662576687,0.0,0.0,0.09545454545454544,75
0.4,0.0,0.0,0.5,0.03636363636363636,170
0.0,0.009202453987730062,0.4438356164383562,0.0,0.15,74
0.20000000000000004,0.0,0.0,0.5,0.08636363636363636,135
0.0,0.0,0.0,0.5,0.13636363636363635,115
0.20000000000000004,0.0,0.27123287671232876,0.0,0.09090909090909091,49
0.20000000000000004,0.0,0.0,0.0,0.08636363636363636,99
0.20000000000000004,0.0,0.673972602739726,0.0,0.03636363636363636,250
0.20000000000000004,0.006134969325153375,0.9945205479452055,0.5,0.05454545454545454,95
0.1,0.0,0.0,0.5,0.004545454545454545,150
0.30000000000000004,0.0,0.0,0.5,0.17272727272727273,120
0.0,0.0,0.0,0.0,0.06818181818181818,69
0.0,0.0,0.0,0.0,0.05454545454545454,80
0.1,0.0,0.0,0.5,0.3090909090909091,90
0.6000000000000001,0.0,0.0,0.0,0.09545454545454544,60
0.0,0.0,0.0,0.5,0.06818181818181818,100
0.20000000000000004,0.003067484662576687,0.29315068493150687,0.5,0.05909090909090909,150
0.0,0.003067484662576687,0.6794520547945205,0.0,0.03636363636363636,100
0.1,0.0,0.0,0.0,0.09545454545454544,36
0.30000000000000004,0.0,0.0136986301369863,0.5,0.031818181818181815,150
0.0,0.018404907975460124,0.9013698630136986,0.0,0.06818181818181818,68
0.20000000000000004,0.015337423312883437,0.4931506849315069,0.0,0.02727272727272727,40
0.0,0.0,0.005479452054794521,0.5,0.22272727272727272,100
0.0,0.0,0.9534246575342465,0.0,0.9318181818181818,75
0.0,0.0,0.0,0.5,0.15454545454545454,130
0.20000000000000004,0.0,0.8904109589041096,0.5,0.34545454545454546,99
0.5000000000000001,0.0,0.0,0.0,0.08181818181818182,40
0.6000000000000001,0.0,0.0,0.0,0.05454545454545454,53
0.20000000000000004,0.0,0.9726027397260274,0.0,0.004545454545454545,95
0.0,0.0,0.0547945205479452,0.0,0.6954545454545454,40
0.30000000000000004,0.003067484662576687,0.0,0.0,0.05454545454545454,50
0.1,0.003067484662576687,0.9753424657534246,0.0,0.37727272727272726,50
0.20000000000000004,0.0,0.7616438356164383,0.0,0.05454545454545454,130
0.0,0.0,0.08493150684931507,0.0,0.20454545454545453,100
0.1,0.003067484662576687,0.0,0.0,0.013636363636363636,50
0.4,0.0,0.0,0.0,0.09545454545454544,50
0.0,0.018404907975460124,0.11506849315068493,0.0,0.10909090909090909,55
0.1,0.0,0.0,0.5,0.16363636363636364,140
0.0,0.003067484662576687,0.06575342465753425,0.0,0.00909090909090909,73
0.5000000000000001,0.0,0.0,0.5,0.03636363636363636,230
0.0,0.0,0.0,0.0,0.00909090909090909,70
0.20000000000000004,0.003067484662576687,0.736986301369863,0.0,0.05454545454545454,110
0.30000000000000004,0.0,0.0,0.5,0.031818181818181815,150
0.6000000000000001,0.0,0.0,0.5,0.3090909090909091,150
0.30000000000000004,0.0,0.13424657534246576,0.0,0.12727272727272726,95
0.30000000000000004,0.003067484662576687,0.0027397260273972603,0.0,0.02727272727272727,53
0.0,0.0,0.0,0.5,0.07272727272727272,150
0.20000000000000004,0.0,0.8273972602739726,0.0,0.06818181818181818,60
0.20000000000000004,0.003067484662576687,0.7917808219178082,0.5,0.07272727272727272,154
0.1,0.0,0.0,0.5,0.09090909090909091,175
0.0,0.003067484662576687,0.1095890410958904,0.0,0.03636363636363636,90
0.1,0.0,0.15616438356164383,0.0,0.18636363636363634,68
0.0,0.0,0.0,0.0,0.031818181818181815,1450
0.20000000000000004,0.0,0.03287671232876713,0.5,0.049999999999999996,275
0.0,0.0,0.4876712328767123,0.5,0.09545454545454544,199
0.1,0.003067484662576687,0.0,0.0,0.09545454545454544,42
0.20000000000000004,0.009202453987730062,0.4904109589041096,0.5,0.06363636363636363,447
0.1,0.0,0.0,0.5,0.09545454545454544,120
0.0,0.003067484662576687,0.8876712328767123,0.5,0.7,200
0.0,0.0,0.0,0.0,0.049999999999999996,90
0.0,0.012269938650306749,0.12602739726027398,0.0,0.16818181818181818,49
0.20000000000000004,0.003067484662576687,0.0,0.5,0.00909090909090909,74
0.5000000000000001,0.0,0.0,0.0,0.004545454545454545,72
0.30000000000000004,0.0,0.0,0.5,0.05454545454545454,95
0.6000000000000001,0.0,0.07671232876712329,0.0,0.09090909090909091,55
0.20000000000000004,0.0,0.473972602739726,0.5,0.17272727272727273,150
0.0,0.0,0.0,0.5,0.02727272727272727,110
0.1,0.006134969325153375,0.23013698630136986,0.0,0.09545454545454544,43
0.6000000000000001,0.0,0.473972602739726,0.5,0.01818181818181818,200
0.1,0.0,0.0,0.5,0.14545454545454545,300
0.4,0.0,0.7835616438356164,0.5,0.049999999999999996,199
0.5000000000000001,0.0,0.0,0.5,0.09090909090909091,225
0.0,0.0,0.0,0.5,0.03636363636363636,168
0.30000000000000004,0.0,0.07945205479452055,0.0,0.05454545454545454,75
0.4,0.0,0.06301369863013699,0.5,0.004545454545454545,359
0.1,0.0,0.0,0.0,0.1318181818181818,50
0.1,0.0,0.0,0.5,0.049999999999999996,250
0.20000000000000004,0.003067484662576687,0.0,0.5,0.031818181818181815,237
0.0,0.0,0.9863013698630138,0.5,0.9727272727272727,250
0.0,0.08895705521472393,0.989041095890411,0.0,0.031818181818181815,179
0.1,0.0,0.0,0.5,0.08636363636363636,295
0.1,0.0,0.0,0.0,0.05454545454545454,90
0.1,0.0,0.0,0.0,0.02727272727272727,64
0.4,0.0,0.23835616438356164,0.0,0.09090909090909091,55
0.0,0.0,0.0,0.0,0.06363636363636363,98
0.20000000000000004,0.012269938650306749,0.7452054794520548,0.0,0.06818181818181818,35
0.0,0.0,0.0,0.0,0.01818181818181818,70
0.20000000000000004,0.0,0.0,0.5,0.09090909090909091,85
0.0,0.0,0.0027397260273972603,0.0,0.08636363636363636,100
0.0,0.0,0.0,0.0,0.19545454545454544,85
0.0,0.003067484662576687,0.0,0.0,0.12727272727272726,60
0.1,0.0,0.9424657534246575,0.5,0.24545454545454545,350
0.6000000000000001,0.0,0.0,0.5,0.03636363636363636,169
0.30000000000000004,0.0,0.0,0.5,0.05454545454545454,90
0.1,0.003067484662576687,0.0,0.0,0.15,50
0.1,0.0,0.0,0.5,0.5045454545454545,70
0.0,0.0,0.0,0.5,0.12727272727272726,130
0.1,0.0,0.3863013698630137,0.5,0.08636363636363636,260
0.0,0.0,0.5178082191780822,0.5,0.06363636363636363,230
0.1,0.0,0.4821917808219178,0.5,0.05454545454545454,175
0.0,0.0,0.0,0.0,0.10454545454545454,75
0.20000000000000004,0.0,0.0,0.5,0.00909090909090909,99
0.30000000000000004,0.0,0.9013698630136986,0.5,0.031818181818181815,219
0.1,0.0,0.6767123287671233,0.5,0.9681818181818181,85
0.20000000000000004,0.0,0.0,0.0,0.02727272727272727,38
0.0,0.012269938650306749,0.16986301369863013,0.0,0.3181818181818182,50
0.4,0.0,0.08493150684931507,0.5,0.07272727272727272,200
0.0,0.009202453987730062,0.9753424657534246,0.0,0.16818181818181818,60
0.1,0.0,0.18082191780821918,0.5,0.02727272727272727,150
0.20000000000000004,0.006134969325153375,0.0,0.0,0.004545454545454545,500
0.0,0.0,0.0,0.0,0.09545454545454544,57
0.0,0.003067484662576687,0.44931506849315067,0.5,0.12727272727272726,99
0.4,0.0,0.0,0.0,0.09545454545454544,44
0.20000000000000004,0.0,0.13424657534246576,0.5,0.12727272727272726,150
0.1,0.0,0.0,0.5,0.08636363636363636,134
0.1,0.0,0.0,0.5,0.004545454545454545,308
0.0,0.0,0.35342465753424657,0.0,0.1318181818181818,90
0.1,0.003067484662576687,0.06027397260273973,0.5,0.049999999999999996,415
0.20000000000000004,0.009202453987730062,0.4931506849315069,0.0,0.5045454545454545,49
0.1,0.0,0.18356164383561643,0.0,0.4818181818181818,100
0.1,0.009202453987730062,0.17534246575342466,0.0,0.09545454545454544,60
0.20000000000000004,0.0,0.0,0.5,0.11818181818181818,170
0.6000000000000001,0.0,0.2602739726027397,0.0,0.09545454545454544,55
0.1,0.012269938650306749,0.30684931506849317,0.0,0.09545454545454544,69
0.20000000000000004,0.0,0.0,0.5,0.10909090909090909,135
0.9,0.0,0.24657534246575344,0.0,0.09999999999999999,45
0.1,0.0,0.11232876712328767,0.0,0.15454545454545454,59
0.0,0.0,0.0,0.5,0.03636363636363636,1500
0.30000000000000004,0.0,0.0027397260273972603,0.5,0.06363636363636363,450
0.1,0.003067484662576687,0.5150684931506849,0.0,0.17727272727272728,80
0.0,0.0,0.0,0.5,0.22272727272727272,100
0.1,0.0,0.016438356164383564,0.0,0.5136363636363636,111
0.0,0.012269938650306749,0.7863013698630137,0.0,0.004545454545454545,100
0.1,0.0,0.0273972602739726,0.5,0.05454545454545454,170
0.1,0.003067484662576687,0.8684931506849315,0.5,0.7272727272727273,72
0.20000000000000004,0.0,0.0,0.0,0.09545454545454544,55
0.1,0.0,0.0,1.0,0.004545454545454545,60
0.4,0.0,0.0,0.5,0.09999999999999999,59
0.0,0.012269938650306749,0.9780821917808219,0.0,0.031818181818181815,120
0.0,0.0,0.24383561643835616,0.0,0.06818181818181818,80
0.0,0.0,0.0,0.0,0.17272727272727273,60
0.0,0.006134969325153375,0.2273972602739726,0.0,0.13636363636363635,50
0.1,0.0,0.3232876712328767,0.5,0.4818181818181818,150
0.1,0.0,0.24383561643835616,0.0,0.08636363636363636,110
0.1,0.0,0.0,0.5,0.08636363636363636,140
0.4,0.003067484662576687,0.0,0.0,0.36818181818181817,40
0.0,0.0,0.3561643835616438,0.5,0.12727272727272726,150
0.1,0.0,1.0,0.5,0.12727272727272726,430
0.0,0.012269938650306749,0.27945205479452057,0.5,0.01818181818181818,165
0.1,0.003067484662576687,0.9178082191780822,0.0,0.05454545454545454,110
0.0,0.003067484662576687,0.0,0.0,0.13636363636363635,65
0.0,0.0,0.0,0.5,0.11363636363636363,195
0.0,0.0,0.0,0.5,0.08636363636363636,125
0.0,0.006134969325153375,0.5780821917808219,0.5,0.004545454545454545,210
0.30000000000000004,0.0,0.0,0.5,0.05454545454545454,195
0.20000000000000004,0.003067484662576687,0.1589041095890411,0.5,0.6818181818181818,109
0.20000000000000004,0.0,0.1315068493150685,0.0,0.19545454545454544,180
0.1,0.006134969325153375,0.7095890410958904,0.0,0.45454545454545453,75
0.0,0.003067484662576687,0.0,0.0,0.12727272727272726,85
0.6000000000000001,0.0,0.0,0.5,0.06818181818181818,70
0.5000000000000001,0.0,0.0,0.0,0.10909090909090909,30
0.0,0.012269938650306749,0.9397260273972603,0.0,0.8727272727272727,60
0.0,0.003067484662576687,1.0,0.0,0.06818181818181818,100
0.0,0.003067484662576687,0.3287671232876712,0.0,0.13636363636363635,53
0.0,0.012269938650306749,0.07671232876712329,0.0,0.6772727272727272,55
0.30000000000000004,0.0,0.23013698630136986,0.5,0.049999999999999996,239
0.1,0.0,0.5205479452054794,0.5,0.00909090909090909,175
0.1,0.0,0.0,0.5,0.02727272727272727,300
0.1,0.0,0.0,0.0,0.02727272727272727,32
0.6000000000000001,0.003067484662576687,0.0,0.0,0.07272727272727272,40
0.20000000000000004,0.0,0.9342465753424658,0.5,0.22727272727272727,265
0.0,0.0,0.0,0.5,0.00909090909090909,200
0.1,0.006134969325153375,1.0,0.0,0.02727272727272727,75
0.30000000000000004,0.0,0.24383561643835616,0.5,0.2909090909090909,300
0.0,0.0,0.0,0.0,0.10909090909090909,45
0.0,0.0,0.0,0.5,0.06818181818181818,125
0.4,0.0,0.0,0.5,0.2909090909090909,149
0.1,0.003067484662576687,0.0,0.5,0.06818181818181818,100
0.4,0.003067484662576687,0.5698630136986301,0.0,0.2545454545454545,69
0.30000000000000004,0.003067484662576687,0.0,0.5,0.12727272727272726,750
0.0,0.003067484662576687,0.0,0.0,0.03636363636363636,120
0.20000000000000004,0.0,0.4931506849315069,0.5,0.1409090909090909,120
0.20000000000000004,0.003067484662576687,0.0,0.0,0.00909090909090909,65
0.1,0.009202453987730062,0.3726027397260274,0.0,0.00909090909090909,80
0.4,0.0,0.057534246575342465,0.0,0.02727272727272727,54
0.5000000000000001,0.0,0.6547945205479452,0.5,0.05454545454545454,125
0.1,0.0,0.8082191780821918,0.5,0.16363636363636364,250
0.0,0.003067484662576687,0.043835616438356165,0.0,0.05454545454545454,92
0.20000000000000004,0.0,0.8082191780821918,0.5,0.45454545454545453,90
0.4,0.0,0.0,0.0,0.19545454545454544,90
0.0,0.003067484662576687,0.0,0.0,0.02727272727272727,45
0.1,0.003067484662576687,0.021917808219178082,0.5,0.049999999999999996,310
0.4,0.006134969325153375,0.057534246575342465,0.0,0.00909090909090909,60
0.1,0.0,0.0,0.5,0.19545454545454544,175
0.1,0.0,0.0,0.5,0.004545454545454545,125
0.0,0.012269938650306749,0.43561643835616437,0.0,0.46818181818181814,45
0.20000000000000004,0.0,0.11506849315068493,0.5,0.09545454545454544,99
0.1,0.009202453987730062,0.873972602739726,0.0,0.02727272727272727,65
0.30000000000000004,0.0,0.0,0.5,0.19999999999999998,100
0.0,0.006134969325153375,0.9945205479452055,0.0,0.00909090909090909,500
0.0,0.0,0.24657534246575344,0.5,0.16818181818181818,120
0.1,0.0,0.7287671232876712,0.5,0.35909090909090907,135
0.0,0.0,0.0,0.0,0.11818181818181818,69
0.30000000000000004,0.0,0.0,0.5,0.022727272727272728,600
0.0,0.018404907975460124,0.1863013698630137,0.0,0.02727272727272727,69
0.1,0.0,0.06575342465753425,0.5,0.2909090909090909,175
0.0,0.0,0.0,0.5,0.09545454545454544,70
0.1,0.012269938650306749,0.4273972602739726,0.0,0.1409090909090909,53
0.0,0.003067484662576687,0.7123287671232876,1.0,0.36818181818181817,21
0.0,0.003067484662576687,0.0,0.0,0.05909090909090909,90
0.4,0.0,0.06575342465753425,0.5,0.12727272727272726,200
0.20000000000000004,0.006134969325153375,0.0,0.5,0.03636363636363636,200
0.20000000000000004,0.0,0.0,0.5,0.09999999999999999,120
0.1,0.0,0.0,0.5,0.013636363636363636,350
0.20000000000000004,0.0,0.0,0.0,0.09545454545454544,80
0.0,0.0,0.7397260273972602,0.5,0.08636363636363636,180
0.1,0.0,0.0,0.5,0.2545454545454545,90
0.1,0.0,0.11232876712328767,0.5,0.00909090909090909,130
0.1,0.006134969325153375,0.8164383561643835,0.5,0.05454545454545454,795
0.0,0.006134969325153375,0.0,0.0,0.02727272727272727,41
0.1,0.0,0.005479452054794521,0.0,0.09999999999999999,69
0.0,0.003067484662576687,0.4904109589041096,0.0,0.4636363636363636,300
0.9,0.0,0.6273972602739726,0.0,0.13636363636363635,65
0.0,0.006134969325153375,0.12876712328767123,1.0,0.5727272727272728,55
0.1,0.0,0.0,0.5,0.00909090909090909,110
0.0,0.0,0.0,0.0,0.05454545454545454,60
0.1,0.0,0.021917808219178082,0.5,0.02727272727272727,165
0.0,0.012269938650306749,1.0,0.0,0.031818181818181815,99
0.0,0.0,0.15616438356164383,0.0,0.7363636363636363,52
0.20000000000000004,0.006134969325153375,0.7780821917808219,0.0,0.05454545454545454,69
0.0,0.0,0.8986301369863013,0.5,0.2909090909090909,418
0.0,0.0,0.019178082191780823,0.0,0.01818181818181818,210
0.6000000000000001,0.0,0.0,0.0,0.00909090909090909,83
0.1,0.0,0.024657534246575342,0.0,0.09090909090909091,52
0.30000000000000004,0.0,0.7890410958904109,0.0,0.16363636363636364,98
0.1,0.0,0.5150684931506849,0.5,0.08636363636363636,250
0.1,0.0,0.9972602739726028,0.5,0.37727272727272726,200
0.30000000000000004,0.0,0.10684931506849316,0.5,0.15,95
0.30000000000000004,0.0,0.0,0.0,0.045454545454545456,150
0.20000000000000004,0.006134969325153375,0.4849315068493151,0.0,0.01818181818181818,75
0.20000000000000004,0.003067484662576687,0.22465753424657534,0.0,0.00909090909090909,60
0.30000000000000004,0.0,0.0,0.5,0.13636363636363635,65
0.1,0.018404907975460124,0.904109589041096,0.5,0.05454545454545454,150
0.0,0.03374233128834356,0.33972602739726027,0.5,0.03636363636363636,3512
0.4,0.0,0.03287671232876713,0.0,0.05909090909090909,112
0.30000000000000004,0.0,0.18082191780821918,0.0,0.13636363636363635,77
0.1,0.009202453987730062,1.0,0.5,0.38636363636363635,298
0.30000000000000004,0.0,0.9342465753424658,0.0,0.3318181818181818,45
0.4,0.0,0.0,0.5,0.01818181818181818,120
0.20000000000000004,0.0,0.0,0.5,0.045454545454545456,175
0.0,0.009202453987730062,0.36164383561643837,0.0,0.05454545454545454,70
0.20000000000000004,0.0,0.0,0.5,0.004545454545454545,300
0.0,0.0,0.0,0.0,0.14545454545454545,200
0.6000000000000001,0.0,0.6767123287671233,0.0,0.19999999999999998,35
0.0,0.006134969325153375,0.19726027397260273,0.0,0.00909090909090909,62
0.0,0.0,0.0,0.5,0.049999999999999996,228
0.20000000000000004,0.0,0.0,0.5,0.004545454545454545,450
0.30000000000000004,0.0,0.0,0.5,0.13636363636363635,80
0.4,0.0,0.3506849315068493,0.0,0.08636363636363636,100
0.6000000000000001,0.012269938650306749,0.4054794520547945,0.0,0.509090909090909,65
0.1,0.03680981595092024,0.7808219178082192,0.0,0.004545454545454545,378
0.0,0.012269938650306749,0.07945205479452055,0.0,0.22272727272727272,45
0.1,0.0,0.7315068493150685,0.5,0.02727272727272727,140
0.20000000000000004,0.003067484662576687,0.0,0.0,0.05454545454545454,105
0.20000000000000004,0.003067484662576687,0.03561643835616438,0.0,0.09545454545454544,80
0.20000000000000004,0.0,0.06301369863013699,0.0,0.19545454545454544,3000
0.6000000000000001,0.0,0.4328767123287671,0.5,0.1318181818181818,250
0.30000000000000004,0.0,0.2821917808219178,0.5,0.5181818181818182,140
